alpha log_norm
1.851623025360318 -2.2814990527485772
1.6080955037065787 -2.3589614469994844
1.4944515761061856 -2.4943145405243285
1.230793553223377 -2.5356296466734607
2.099283157369231 -2.148697158955879
1.560493518565233 -2.376055335404348
2.1253554446727545 -2.0628373584575797
1.9234702500488605 -2.169629495046661
2.320819112656494 -2.052545899296612
1.760411961917073 -2.3079224535877945
2.1535737578893457 -2.0567978630098955
2.117839431224812 -2.0781706950665875
1.1491176953770563 -2.5633781091920262
1.9205997787375513 -2.1456758395754756
2.3318592387085584 -2.0186852235180344
1.741047661038372 -2.239168264137108
1.560493518565233 -2.354317957068658
1.6013996109866262 -2.3356941439600285
1.5594360789177153 -2.422799338540404
1.734781045979087 -2.330099799537652
2.1597059738613256 -2.179175403345938
2.48785017726022 -1.9229433761428683
1.8190312520008596 -2.1723363950279477
1.927465972810867 -2.22333550743591
2.1600769631465524 -2.1327557788668323
1.6827795031373949 -2.391251800252423
2.468823258205231 -1.9358919542517388
1.569157702275826 -2.440763291433327
